transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
19161,93,3119,14/7/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
19162,98,2611,1/9/2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0
19163,14,507,28/7/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
19164,53,2890,28/1/2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0
19165,9,794,6/5/2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38693.0
19166,68,97,8/8/2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34996.0
19167,88,2111,31/10/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37539.0
19168,50,3201,3/11/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,33259.0
19169,81,2901,22/11/2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42218.0
19170,24,3058,11/1/2017,False,Approved,Solex,Road,medium,large,1777.8,820.78,41047.0
19171,19,3465,3/5/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659.0
19172,89,946,20/4/2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0
19173,10,799,16/1/2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,35378.0
19174,67,3342,13/2/2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0
19175,0,2005,25/12/2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0
19176,0,136,10/12/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,38002.0
19177,0,1043,6/6/2017,False,Approved,Solex,Standard,medium,medium,2086.07,556.0469514720102,38199.77654900773
19178,10,1941,14/5/2017,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
19179,49,275,20/8/2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
19180,55,445,12/2/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
19181,19,789,28/3/2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,40670.0
19182,81,488,3/11/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0
19183,19,1493,16/4/2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
19184,61,221,16/6/2017,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0
19185,34,1196,21/9/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0
19186,38,570,13/4/2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40336.0
19187,0,1307,28/6/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
19188,1,1815,22/8/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0
19189,64,3460,4/6/2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
19190,68,1516,23/11/2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
19191,60,3411,23/6/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40410.0
19192,0,284,13/3/2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,33259.0
19193,81,1633,16/1/2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,41064.0
19194,84,839,25/4/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079.0
19195,45,1550,5/11/2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99,39427.0
19196,12,2468,2/1/2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
19197,0,1182,6/12/2017,True,Approved,Solex,Standard,medium,medium,1761.75,556.0469514720102,38199.77654900773
19198,19,1654,7/10/2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
19199,82,2219,30/10/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33552.0
19200,53,2520,7/6/2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,33259.0
19201,85,280,30/4/2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,35667.0
19202,96,315,13/5/2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
19203,0,1214,17/6/2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
19204,94,2669,6/7/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0
19205,61,3061,18/1/2017,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,33879.0
19206,0,2122,4/1/2017,True,Approved,Solex,Standard,medium,medium,1615.62,556.0469514720102,38199.77654900773
19207,10,1506,27/1/2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
19208,23,2997,29/11/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
19209,13,286,29/1/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,35378.0
19210,67,2773,7/4/2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,36668.0
19211,29,3430,20/9/2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,37337.0
19212,13,2082,31/10/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,37838.0
19213,5,2580,14/5/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
19214,2,1545,27/8/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62,38573.0
19215,40,2078,4/4/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
19216,5,2622,11/3/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
19217,7,2125,3/5/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0
19218,0,1611,18/11/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,42458.0
19219,28,12,16/9/2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0
19220,90,2872,31/3/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626.0
19221,33,1526,20/1/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336.0
19222,79,1450,3/2/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0
19223,5,190,10/1/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
19224,84,136,5/10/2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34996.0
19225,88,2845,4/11/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0
19226,79,2632,23/12/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0
19227,54,3286,29/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
19228,45,3307,14/12/2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0
19229,84,3365,17/7/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0
19230,52,1287,6/8/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37823.0
19231,64,3344,25/5/2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,34996.0
19232,48,2771,18/1/2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,40784.0
19233,83,1208,31/8/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
19234,76,1480,28/12/2017,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,42458.0
19235,94,3482,26/7/2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458.0
19236,79,1477,11/8/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,41533.0
19237,0,2584,17/11/2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
19238,0,2307,13/5/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36833.0
19239,21,426,1/6/2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
19240,14,808,29/8/2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75,41922.0
19241,42,2755,19/9/2017,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,37668.0
19242,12,1532,13/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,41345.0
19243,58,1499,17/2/2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,36146.0
19244,32,3106,14/6/2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,36361.0
19245,0,1417,15/7/2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,35052.0
19246,50,2473,9/3/2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915.0
19247,62,1069,18/2/2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
19248,20,3324,13/5/2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115.0
19249,44,768,18/8/2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38991.0
19250,100,2636,30/11/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,38693.0
19251,12,2467,24/1/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
19252,67,25,1/12/2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37499.0
19253,78,180,23/1/2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
19254,75,2300,12/11/2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,33429.0
19255,93,2874,2/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
19256,58,945,6/8/2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,42226.0
19257,30,2781,18/10/2017,False,Approved,Solex,Standard,high,medium,748.17,448.9,36361.0
19258,29,235,24/1/2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0
19259,90,2014,6/11/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626.0
19260,72,205,25/3/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38859.0
19261,72,1745,25/12/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37873.0
19262,37,2540,23/8/2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0
19263,76,24,5/10/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,40553.0
19264,15,738,24/1/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,40303.0
19265,88,3288,28/11/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0
19266,0,368,11/9/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0
19267,87,2561,25/6/2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
19268,9,1748,4/5/2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,37838.0
19269,62,2779,9/12/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72,41047.0
19270,29,2366,7/10/2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,35052.0
19271,21,115,22/1/2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
19272,91,3017,7/7/2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
19273,23,2738,13/8/2017,True,Cancelled,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
19274,24,2615,31/7/2017,True,Approved,Solex,Road,medium,large,1777.8,820.78,36334.0
19275,35,3261,19/9/2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,39526.0
19276,29,3075,10/10/2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888.0
19277,72,2179,24/11/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0
19278,3,139,19/4/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0
19279,72,2310,15/12/2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34170.0
19280,10,1965,30/8/2017,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,37838.0
19281,53,1701,22/2/2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0
19282,85,2929,19/1/2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0
19283,55,1364,2/8/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
19284,84,2438,9/3/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,35667.0
19285,19,129,5/7/2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560.0
19286,32,2487,26/1/2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,35052.0
19287,85,2275,31/8/2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,41922.0
19288,62,1516,7/11/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
19289,35,2396,6/8/2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35560.0
19290,0,2189,12/4/2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0
19291,65,34,19/9/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
19292,19,150,16/10/2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
19293,23,1282,5/3/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,39031.0
19294,73,3098,22/11/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
19295,1,2841,4/12/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667.0
19296,43,1676,4/10/2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470.0
19297,0,962,10/7/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74,41848.0
19298,83,1937,18/5/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
19299,73,2824,2/4/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
19300,13,1728,12/4/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
19301,16,1515,22/7/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0
19302,40,2244,19/7/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
19303,90,432,12/11/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,41434.0
19304,35,1776,22/8/2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0
19305,98,477,25/11/2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,38647.0
19306,33,3372,29/11/2017,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0
19307,31,1349,28/9/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0
19308,24,2391,9/8/2017,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
19309,29,2926,4/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
19310,44,2851,15/12/2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
19311,23,915,8/4/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
19312,47,2793,26/11/2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0
19313,88,1944,2/3/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34244.0
19314,56,3266,14/4/2017,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,40779.0
19315,57,2037,21/2/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
19316,30,1455,11/5/2017,True,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0
19317,63,3291,14/11/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
19318,91,1265,15/9/2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26,37626.0
19319,51,2390,22/10/2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
19320,72,1174,7/7/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0
19321,32,2958,26/12/2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527.0
19322,29,1094,17/11/2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
19323,77,2482,21/1/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,41533.0
19324,95,2931,9/2/2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
19325,46,1291,2/2/2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
19326,100,1000,1/3/2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0
19327,13,1017,18/5/2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
19328,40,1295,1/12/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
19329,16,518,13/4/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35160.0
19330,20,1481,13/10/2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0
19331,18,1762,25/10/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45,34165.0
19332,12,2904,7/12/2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,35455.0
19333,52,735,4/10/2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,41533.0
19334,88,805,31/3/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0
19335,69,3402,29/7/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
19336,86,1812,5/9/2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0
19337,54,3029,31/8/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
19338,28,605,6/4/2017,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33552.0
19339,38,2787,5/4/2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,36498.0
19340,12,2029,29/12/2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
19341,0,443,26/12/2017,True,Approved,Solex,Standard,medium,medium,744.54,556.0469514720102,38199.77654900773
19342,34,1801,23/2/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0
19343,0,3014,21/11/2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0
19344,22,687,28/11/2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45,42404.0
19345,66,2448,1/3/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
19346,4,543,30/12/2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649.0
19347,77,2313,27/4/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0
19348,22,2189,15/8/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
19349,30,2013,17/4/2017,False,Approved,Solex,Standard,high,medium,748.17,448.9,39031.0
19350,0,420,6/9/2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0
19351,1,764,13/6/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0
19352,21,2890,23/1/2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74,34165.0
19353,75,2975,8/5/2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0
19354,74,296,1/4/2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668.0
19355,74,2996,14/8/2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
19356,44,2313,14/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
19357,0,332,11/4/2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
19358,43,1496,7/11/2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470.0
19359,95,936,18/5/2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0
19360,9,2177,20/8/2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0
19361,17,827,11/11/2017,True,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
19362,89,3461,26/5/2017,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,41434.0
19363,34,318,28/6/2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35560.0
19364,0,3252,10/9/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,41434.0
19365,43,175,17/3/2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
19366,4,1326,10/3/2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37659.0
19367,26,506,22/3/2017,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
19368,91,370,8/3/2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26,41434.0
19369,66,3223,16/12/2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38647.0
19370,91,1107,2/9/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
19371,23,1684,5/12/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
19372,8,2501,12/12/2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13,38693.0
19373,42,1992,26/7/2017,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,40672.0
19374,44,3460,29/1/2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
19375,0,2718,28/4/2017,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,34143.0
19376,32,1619,24/8/2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698.0
19377,72,3369,23/3/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0
19378,61,3321,1/1/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145.0
19379,32,298,19/12/2017,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0
19380,61,2823,10/8/2017,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0
19381,23,14,27/10/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
19382,53,1346,29/10/2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0
19383,75,2253,22/2/2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,40553.0
19384,0,2407,11/6/2017,False,Approved,Solex,Standard,medium,medium,1098.18,556.0469514720102,38199.77654900773
19385,0,106,29/12/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41701.0
19386,65,2503,25/1/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
19387,15,1863,26/3/2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
19388,68,1362,3/9/2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,36668.0
19389,27,3376,28/9/2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0
19390,67,3340,20/1/2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0
19391,66,2433,20/6/2017,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,34586.0
19392,75,2170,2/2/2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0
19393,27,3160,7/5/2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0
19394,59,1688,10/6/2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
19395,11,633,29/12/2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40670.0
19396,87,378,14/6/2017,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0
19397,15,430,25/6/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
19398,99,730,30/11/2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0
19399,67,2204,21/8/2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
19400,90,636,15/11/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
19401,20,915,24/3/2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0
19402,0,3265,16/1/2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0
19403,90,2315,9/5/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
19404,29,3274,27/11/2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,34527.0
19405,2,745,23/7/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62,40649.0
19406,79,1860,29/5/2017,False,Cancelled,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218.0
19407,27,3431,21/7/2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0
19408,90,768,24/8/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
19409,39,1435,19/3/2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427.0
19410,79,1771,15/1/2017,False,Cancelled,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42226.0
19411,33,973,22/9/2017,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0
19412,14,1071,21/11/2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
19413,76,334,5/5/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,33429.0
19414,99,242,15/5/2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0
19415,3,941,23/4/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36668.0
19416,71,3413,24/2/2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
19417,14,338,11/8/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
19418,46,182,4/4/2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51,41848.0
19419,0,1497,21/4/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
19420,55,3472,7/2/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,35707.0
19421,90,953,3/3/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
19422,7,3382,11/12/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0
19423,0,3326,1/12/2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42404.0
19424,45,1367,6/4/2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
19425,44,1898,13/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41848.0
19426,75,1366,27/8/2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0
19427,73,2557,30/11/2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
19428,18,2313,16/11/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
19429,88,556,21/12/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0
19430,43,2022,30/3/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
19431,29,2465,13/3/2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888.0
